Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,1019206,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,11413.78681,8.830403275,127400.75,359460.3898,1017019,3,1880,940.0,813.1727984,1515,365,1019164,203832.8,454585.5832,1017019,3,0,0,0,0,72,132,2.943467758,5.886935516,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,3983898,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.530313276,1.255052213,995974.5,1990594.39,3981866,4,3983898,995974.5,1990594.39,3981866,4,0,0.0,0.0,0,0,0,0,0,0,100,0,1.255052213,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,84704471,8,7,304,11595,304,0,38.0,107.4802307,5792,0,1656.428571,2118.227235,140.4766462,0.177086284,6050319.357,22600000.0,84600000,1,84600000,12100000.0,32000000.0,84600000,1,148820,24803.33333,54825.20823,136293,28,0,0,0,0,264,232,0.094446018,0.082640266,0,5792,743.6875,1578.414551,2491392.496,0,0,0,0,1,0,0,0,0,793.2666667,38.0,1656.428571,264,0,0,0,0,0,0,8,304,7,11595,251,235,1,32,985.0,0.0,985,985,84600000.0,0.0,84600000,84600000,DoS Hulk
80,133070,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,87420.15481,67.63357631,16633.75,46597.09242,131955,52,700,350.0,339.411255,590,110,133012,26602.4,58894.61568,131955,52,0,0,0,0,72,132,22.54452544,45.08905088,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
1062,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,8510580,9,15,118,188,28,0,13.11111111,11.05038964,34,0,12.53333333,14.54975045,35.95524629,2.820019317,370025.2174,932001.2801,2868518,3,5600459,700057.375,1228869.658,2816432,214,8510533,607895.2143,1146427.91,2868518,3,0,0,0,0,296,488,1.057507244,1.762512073,0,34,12.24,13.06802714,170.7733333,0,0,0,1,0,0,0,0,1,12.75,13.11111111,12.53333333,296,0,0,0,0,0,0,9,118,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,115796439,32,32,296,30228,296,0,9.25,52.32590181,2836,0,944.625,864.9571218,263.6005067,0.552694025,1838038.714,3840993.733,10000000,9,116000000,3735369.0,4839574.045,10100000,168,111000000,3572645.387,4881259.951,10100000,48,0,0,0,0,1032,1032,0.276347013,0.276347013,0,2836,469.6,765.4690719,585942.9,0,0,0,1,0,0,0,0,1,476.9375,9.25,944.625,1032,0,0,0,0,0,0,32,296,32,30228,29200,340,1,32,57388.81818,69686.93202,267502,36161,10000000.0,5256.12646,10000000,9996759,BENIGN
5544,37,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,162162.1622,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,27027.02703,27027.02703,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,116891527,14,12,1322,1214,517,0,94.4285714286,164.4668375672,404,0,101.1666666667,142.0075755555,21.6953278401,0.22242844,4675661.08,16130010.4740812,58389711,3,116891527,8991655.92307692,21881167.3848163,58389711,32,116842755,10622068.6363636,23592732.9212619,58482254,3,0,0,0,0,456,392,0.11976916,0.10265928,0,517,93.9259259259,149.7335905806,22420.1481481481,0,0,0,1,0,0,0,0,0,97.5384615385,94.4285714286,101.1666666667,456,0,0,0,0,0,0,14,1322,12,1214,29200,179,8,32,151478.5,83355.8686866138,210420,92537,58269863.0,169490.667023291,58389711,58150015,BENIGN
11982,20,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,50000.0,50000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,58,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,98381771,8,6,377,11595,377,0,47.125,133.2896283,8688,0,1932.5,3384.303045,121.6892101,0.142302785,7567828.538,27300000.0,98400000,1,98400000,14100000.0,37200000.0,98400000,1,30546,6109.2,8505.311264,18207,48,0,0,0,0,264,200,0.081315877,0.060986908,0,8688,798.1333333,2240.244721,5018696.41,0,0,0,0,1,0,0,0,0,855.1428571,47.125,1932.5,264,0,0,0,0,0,0,8,377,6,11595,274,235,1,32,986.0,0.0,986,986,98400000.0,0.0,98400000,98400000,DoS Hulk
1026,55,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,109090.9091,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,18181.81818,18181.81818,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,9348766,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.567183733,0.427863956,3116255.333,5396658.688,9347780,4,9348766,3116255.333,5396658.688,9347780,4,0,0.0,0.0,0,0,0,0,0,0,80,0,0.427863956,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,986.0,0.0,986,986,9347780.0,0.0,9347780,9347780,DDoS
53,23284,1,1,65,146,65,65,65.0,0.0,146,146,146.0,0.0,9062.016836,85.89589418,23284.0,0.0,23284,23284,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.94794709,42.94794709,65,146,92.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,138.0,65.0,146.0,20,0,0,0,0,0,0,1,65,1,146,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,92679014,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,125.7782048,0.12947915,8425364.909,27500000.0,91400000,3,92000000,13100000.0,34500000.0,91400000,3,634560,211520.0,363147.8206,630844,488,0,0,0,0,172,92,0.086319434,0.043159717,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,645006.0,0.0,645006,645006,91400000.0,0.0,91400000,91400000,DDoS
123,87035,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1103.0045384041,22.9792612168,87035.0,0.0,87035,87035,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11.4896306084,11.4896306084,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,13183,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,910.2632178,303.4210726,4394.333333,7215.886386,12724,52,459,459.0,0.0,459,459,13131,13131.0,0.0,13131,13131,0,0,0,0,40,64,151.7105363,151.7105363,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,63125262,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110890629,10500000.0,11900000.0,32100000,997805,63100000,10500000.0,11900000.0,32100000,997805,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110890629,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7013744.0,0.0,7013744,7013744,18700000.0,12200000.0,32100000,8015907,DoS Slowhttptest
443,635214,11,6,653,4687,405,0,59.36363636,123.5226884,1653,0,781.1666667,810.3743374,8406.615723,26.76263432,39700.875,71368.539,206650,3,635214,63521.4,83192.40762,206650,3,492886,98577.2,153292.1475,351419,49,0,0,0,0,364,200,17.31699868,9.445635644,0,1653,296.6666667,571.4791952,326588.4706,0,0,0,1,0,0,0,0,0,314.1176471,59.36363636,781.1666667,364,0,0,0,0,0,0,11,653,6,4687,65535,243,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1041,55,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,145454.5455,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18181.81818,18181.81818,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,68783572,7,6,327,11595,321,0,46.71428571,120.9692995,5792,0,1932.5,2181.008184,173.3262704,0.188998617,5731964.333,19800000.0,68600000,1,68600000,11400000.0,28000000.0,68600000,1,169438,33887.6,63026.86474,145096,46,0,0,0,0,220,200,0.101768486,0.087230131,0,5792,851.5714286,1667.378491,2780151.033,0,0,0,0,1,0,0,0,0,917.0769231,46.71428571,1932.5,220,0,0,0,0,0,0,7,327,6,11595,251,235,2,20,984.0,0.0,984,984,68600000.0,0.0,68600000,68600000,DoS Hulk
59464,283,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,151943.4629,10600.70671,141.5,132.2289681,235,48,283,141.5,132.2289681,235,48,0,0.0,0.0,0,0,0,0,0,0,60,0,10600.70671,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,1013,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,99428846,6,6,349,11595,331,0,58.16666667,133.6928071,5792,0,1932.5,2365.476337,120.1261051,0.120689322,9038986.0,30000000.0,99400000,1,99400000,19900000.0,44500000.0,99400000,1,99400000,19900000.0,44500000.0,99400000,191,0,0,0,0,164,200,0.060344661,0.060344661,0,5792,919.2307692,1814.51615,3292468.859,1,0,0,0,0,0,0,0,1,995.8333333,58.16666667,1932.5,164,0,0,0,0,0,0,6,349,6,11595,0,235,3,20,13003.0,0.0,13003,13003,99400000.0,0.0,99400000,99400000,DoS Hulk
54886,218,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9174.311927,218.0,0.0,218,218,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,4587.155963,4587.155963,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6557849,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.57467075,0.762445125,1639462.25,3277587.302,6555843,1,6557849,1639462.25,3277587.302,6555843,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.762445125,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2006.0,0.0,2006,2006,6555843.0,0.0,6555843,6555843,DDoS
53,41276,1,1,80,112,80,80,80.0,0.0,112,112,112.0,0.0,4651.6135284427,48.4543075879,41276.0,0.0,41276,41276,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,24.227153794,24.227153794,80,112,90.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,136.0,80.0,112.0,20,0,0,0,0,0,0,1,80,1,112,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6004979,3,2,18,11,6,6,6.0,0.0,11,0,5.5,7.778174593,4.829325798,0.832642379,1501244.75,2998748.625,5999367,18,5612,2806.0,1774.838021,4061,1551,6004961,6004961.0,0.0,6004961,6004961,0,0,0,0,60,64,0.499585427,0.333056952,0,11,5.833333333,3.488074923,12.16666667,1,0,0,0,0,0,0,0,0,7.0,6.0,5.5,60,0,0,0,0,0,0,3,18,2,11,0,235,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,62382,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,186383.8928,144.2723863,7797.75,19965.70263,57086,48,4924,2462.0,2585.182392,4290,634,62284,12456.8,25035.38594,57086,48,0,0,0,0,72,132,48.09079542,96.18159084,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,269081,1,1,49,224,49,49,49.0,0.0,224,224,224.0,0.0,1014.564388,7.432706137,269081.0,0.0,269081,269081,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,3.716353068,3.716353068,49,224,107.3333333,101.0362971,10208.33333,0,0,0,0,0,0,0,0,1,161.0,49.0,224.0,32,0,0,0,0,0,0,1,49,1,224,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,82566483,8,6,371,11595,371,0,46.375,131.1683079,5792,0,1932.5,2537.820147,144.9256353,0.169560329,6351267.923,22600000.0,81600000,32,82600000,11800000.0,30800000.0,81600000,191,1337,267.4,341.5300865,866,48,0,0,0,0,272,200,0.096891616,0.072668712,0,5792,797.7333333,1796.861489,3228711.21,0,0,0,0,1,0,0,0,0,854.7142857,46.375,1932.5,272,0,0,0,0,0,0,8,371,6,11595,251,235,1,32,822.0,0.0,822,822,81600000.0,0.0,81600000,81600000,DoS Hulk
53,51666,4,2,132,386,33,33,33.0,0.0,193,193,193.0,0.0,10025.93582,116.1305307,10333.2,18316.13956,42283,1,42285,14095.0,24411.52408,42283,1,3,3.0,0.0,3,3,0,0,0,0,104,40,77.42035381,38.71017691,33,193,78.71428571,78.07200584,6095.238095,0,0,0,0,0,0,0,0,0,91.83333333,33.0,193.0,104,0,0,0,0,0,0,4,132,2,386,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1236234,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,9410.030787,6.471266767,176604.8571,466736.6735,1235064,4,889,444.5,408.0006127,733,156,1236219,309054.75,617339.652,1235064,4,0,0,0,0,72,112,2.426725037,4.044541729,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
56381,25,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,480000.0,80000.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,40000.0,40000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,32,32850,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
47710,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,0,2000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,131,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55883,60,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,200000.0,33333.3333333333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16666.6666666667,16666.6666666667,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,953,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,99949754,7,7,417,11595,393,0,59.57142857,147.0553832,4344,0,1656.428571,1947.638216,120.1803858,0.14007038,7688442.615,27700000.0,99800000,4,99800000,16600000.0,40700000.0,99800000,4,99900000,16700000.0,40700000.0,99800000,35,0,0,0,0,184,232,0.07003519,0.07003519,0,4344,801.2,1523.432787,2320847.457,1,0,0,0,0,0,0,0,1,858.4285714,59.57142857,1656.428571,184,0,0,0,0,0,0,7,417,7,11595,0,235,4,20,13987.0,0.0,13987,13987,99800000.0,0.0,99800000,99800000,DoS Hulk
53,107768,2,2,76,210,38,38,38.0,0.0,105,105,105.0,0.0,2653.849009,37.11676936,35922.66667,62175.72059,107717,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,40,18.55838468,18.55838468,38,105,64.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,81.0,38.0,105.0,64,0,0,0,0,0,0,2,76,2,210,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24459,1,1,54,263,54,54,54.0,0.0,263,263,263.0,0.0,12960.46445,81.7694918,24459.0,0.0,24459,24459,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,40.8847459,40.8847459,54,263,123.6666667,120.6662063,14560.33333,0,0,0,0,0,0,0,0,1,185.5,54.0,263.0,32,0,0,0,0,0,0,1,54,1,263,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,168402,2,2,86,226,43,43,43.0,0.0,113,113,113.0,0.0,1852.7095877721,23.7526870227,56134.0,97220.8778555306,168395,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,11.8763435114,11.8763435114,43,113,71.0,38.3405790254,1470.0,0,0,0,0,0,0,0,0,1,88.75,43.0,113.0,40,0,0,0,0,0,0,2,86,2,226,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
45223,87,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22988.50575,87.0,0.0,87,87,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11494.25287,11494.25287,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,905,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,686390,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,16939.34935,13.11207914,85798.75,238519.9314,676058,14,9986,4993.0,5658.268463,8994,992,686241,137248.2,301234.0291,676058,14,0,0,0,0,72,132,4.370693046,8.741386092,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
3878,37,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,162162.1622,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,27027.02703,27027.02703,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
56549,5,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,600000.0,2.5,0.707106781,3,2,5,2.5,0.707106781,3,2,0,0.0,0.0,0,0,0,0,0,0,72,0,600000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,72,0,0,0,0,0,0,3,0,0,0,640,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51903,9512819,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,147.0647134,0.630727863,1902563.8,4240233.294,9487714,3,0,0.0,0.0,0,0,9495758,2373939.5,4742517.353,9487714,3,1,0,0,0,20,112,0.105121311,0.525606553,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,25105.0,0.0,25105,25105,9487714.0,0.0,9487714,9487714,BENIGN
443,81,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,148148.1481,24691.35802,81.0,0.0,81,81,81,81.0,0.0,81,81,0,0.0,0.0,0,0,0,0,0,0,40,0,24691.35802,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,118296139,15,14,966,4792,338,0,64.4,97.63620523,2860,0,342.2857143,797.2215625,48.6744542,0.245147477,4224862.107,15400000.0,58900000,3,118000000,8449724.214,21400000.0,59000000,325,118000000,9092515.769,22100000.0,59000000,3,0,0,0,0,312,292,0.126800419,0.118347058,0,2860,191.9333333,556.8711814,310105.5126,0,0,0,1,0,0,0,0,0,198.5517241,64.4,342.2857143,312,0,0,0,0,0,0,15,966,14,4792,8192,360,8,20,188889.5,139361.5542,287433,90346,58900000.0,52491.36479,58900000,58900000,BENIGN
53,30734,2,2,66,172,33,33,33.0,0.0,86,86,86.0,0.0,7743.866727,130.1490206,10244.66667,17739.08702,30728,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,65.07451031,65.07451031,33,86,54.2,29.02929555,842.7,0,0,0,0,0,0,0,0,1,67.75,33.0,86.0,64,0,0,0,0,0,0,2,66,2,172,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
20097,912,4,0,260,0,217,6,65.0,102.0163386,0,0,0.0,0.0,285087.7193,4385.964912,304.0,522.2154728,907,1,912,304.0,522.2154728,907,1,0,0.0,0.0,0,0,0,0,0,0,80,0,4385.964912,0.0,6,217,53.2,92.20466366,8501.7,0,0,0,0,1,0,0,0,0,66.5,65.0,0.0,80,0,0,0,0,0,0,4,260,0,0,237,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31637,2,2,84,252,42,42,42.0,0.0,126,126,126.0,0.0,10620.4760249075,126.4342383918,10545.6666666667,18261.300400939,31632,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,64,63.2171191959,63.2171191959,42,126,75.6,46.0086948304,2116.8,0,0,0,0,0,0,0,0,1,94.5,42.0,126.0,40,0,0,0,0,0,0,2,84,2,252,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
100,89,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,67415.73034,22471.91011,89.0,0.0,89,89,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,11235.95506,11235.95506,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,98435778,5,7,369,11595,357,0,73.8,158.3420348,5792,0,1656.428571,2120.732252,121.5411738,0.121906894,8948707.091,29600000.0,98300000,-1,98300000,24600000.0,49100000.0,98300000,995,98400000,16400000.0,40100000.0,98300000,46,0,0,0,0,144,232,0.050794539,0.071112355,0,5792,920.7692308,1715.062446,2941439.192,1,0,0,0,0,0,0,0,1,997.5,73.8,1656.428571,144,0,0,0,0,0,0,5,369,7,11595,0,235,2,20,14011.0,0.0,14011,14011,98300000.0,0.0,98300000,98300000,DoS Hulk
80,2500,6,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2400.0,500.0,550.1299846,1479,185,2500,500.0,550.1299846,1479,185,0,0.0,0.0,0,0,0,0,0,0,192,0,2400.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,192,0,0,0,0,0,0,6,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
443,3419040,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,49.42907951,1.754878562,683808.0,1499026.325,3365213,13,3419040,854760.0,1673701.706,3365213,13,0,0.0,0.0,0,0,1,0,0,0,160,32,1.462398802,0.29247976,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,160,0,0,0,0,0,0,5,123,1,46,331,386,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46689,1,1,39,138,39,39,39.0,0.0,138,138,138.0,0.0,3791.042858,42.83664246,46689.0,0.0,46689,46689,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,21.41832123,21.41832123,39,138,72.0,57.15767665,3267.0,0,0,0,0,0,0,0,0,1,108.0,39.0,138.0,32,0,0,0,0,0,0,1,39,1,138,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
